,pref,non_pref
128874,8,26
128875,20,34
128876,34,49
128877,3,27
128878,26,60
128879,10,3
128880,22,21
128881,13,2
128882,8,98
128883,28,99
128884,46,42
128885,53,23
128886,18,23
128887,4,13
128888,9,29
128889,8,67
128890,36,1
128891,30,26
128892,31,69
128893,21,100
128894,42,33
128895,34,32
128896,3,25
128897,1,85
128898,20,28
128899,18,7
128900,4,31
128901,16,86
128902,2,3
128903,14,29
128904,1,20
128905,6,1
128906,2,6
128907,10,28
128908,1,30
128909,18,2
128910,11,91
128911,14,34
128912,10,9
128913,8,28
128914,4,15
128915,49,7
128916,22,100
128917,35,38
128918,60,44
128919,28,55
128920,3,23
128921,42,53
128922,18,17
128923,13,39
128924,25,8
128925,3,6
128926,11,28
128927,54,33
128928,20,8
128929,11,26
128930,5,34
128931,11,15
128932,6,97
128933,7,2
128934,10,4
128935,4,11
128936,30,22
128937,1,14
128938,16,59
128939,20,18
128940,27,49
128941,15,35
128942,55,89
128943,14,7
128944,56,40
128945,84,29
128946,4,9
128947,3,49
128948,3,16
128949,35,6
128950,38,63
128951,7,3
128952,44,40
128953,45,10
128954,76,87
128955,39,40
128956,17,44
128957,11,26
128958,12,16
128959,23,2
128960,18,23
128961,52,61
128962,25,29
128963,11,1
128964,1,5
128965,16,51
128966,21,16
128967,11,10
128968,45,17
128969,26,80
128970,100,26
128971,87,12
128972,12,45
128973,10,29
128974,50,2
128975,11,42
128976,27,1
128977,2,10
128978,7,5
128979,15,25
128980,27,6
128981,2,3
128982,100,6
128983,8,2
128984,28,53
128985,13,5
128986,16,24
128987,3,30
128988,9,12
128989,30,24
128990,26,6
128991,18,12
128992,22,16
128993,62,7
128994,6,13
128995,3,18
128996,20,28
128997,53,20
128998,35,100
128999,7,20
129000,6,13
129001,38,18
129002,100,38
129003,100,22
129004,100,57
129005,17,68
129006,71,10
129007,25,4
129008,3,32
129009,47,20
129010,2,3
129011,12,10
129012,45,21
129013,9,43
129014,16,44
129015,55,81
129016,25,43
129017,22,9
129018,45,51
129019,8,10
129020,19,44
129021,5,26
129022,19,61
129023,15,11
129024,6,2
129025,27,50
129026,19,9
129027,22,19
129028,48,24
129029,1,13
129030,14,28
129031,4,62
129032,3,6
129033,57,5
129034,19,45
129035,100,44
129036,22,87
129037,3,75
129038,7,65
129039,2,3
129040,12,15
129041,25,87
129042,42,7
129043,62,1
129044,8,3
129045,1,29
129046,5,24
129047,9,90
129048,20,21
129049,61,65
129050,29,66
129051,51,99
129052,26,42
129053,22,75
129054,100,1
129055,2,18
129056,4,41
129057,3,76
129058,28,89
129059,9,3
129060,18,44
129061,1,33
129062,8,9
129063,26,57
129064,25,62
129065,27,17
129066,11,42
129067,2,22
129068,15,10
129069,27,42
129070,45,5
129071,19,1
129072,100,60
129073,37,3
129074,37,8
129075,3,92
129076,14,31
129077,20,68
129078,96,71
129079,1,49
129080,37,100
129081,15,7
129082,100,37
129083,73,33
129084,6,25
129085,19,11
129086,63,17
129087,43,73
129088,62,40
129089,1,13
129090,36,3
129091,13,66
129092,37,17
129093,8,52
129094,22,30
129095,34,7
129096,51,52
129097,11,40
129098,37,3
129099,4,33
129100,8,31
129101,100,23
129102,72,90
129103,51,93
129104,26,16
129105,20,8
129106,8,3
129107,8,4
129108,26,32
129109,2,18
129110,43,4
129111,9,7
129112,10,2
129113,10,27
129114,1,42
129115,18,87
129116,2,95
129117,3,22
129118,6,57
129119,16,43
129120,5,7
129121,5,95
129122,6,11
129123,9,79
129124,15,28
129125,41,2
129126,17,30
129127,11,40
129128,100,14
129129,2,69
129130,20,22
129131,1,5
129132,13,40
129133,78,5
129134,4,23
129135,25,12
129136,22,15
129137,1,4
129138,36,99
129139,10,48
129140,31,9
129141,2,69
129142,27,5
129143,19,23
129144,30,55
129145,6,10
129146,34,28
129147,20,15
129148,34,1
129149,19,46
129150,15,29
129151,100,33
129152,20,81
129153,16,7
129154,48,31
129155,22,74
129156,15,10
129157,12,89
129158,4,27
129159,74,16
129160,10,9
129161,57,34
129162,6,7
129163,9,7
129164,41,17
129165,24,48
129166,93,42
129167,22,17
129168,32,29
129169,21,17
129170,3,2
129171,19,28
129172,63,23
129173,28,5
129174,100,27
129175,7,18
129176,53,28
129177,34,35
129178,22,40
129179,11,42
129180,47,17
129181,56,35
129182,50,43
129183,39,88
129184,17,23
129185,34,6
129186,8,23
129187,20,16
129188,7,78
129189,6,4
129190,19,100
129191,10,21
129192,14,13
129193,20,2
129194,7,30
129195,76,5
129196,62,4
129197,24,59
129198,15,38
129199,4,21
129200,12,33
129201,18,54
129202,99,30
129203,100,52
129204,4,27
129205,73,26
129206,9,40
129207,100,11
129208,5,54
129209,26,19
129210,47,24
129211,8,1
129212,19,23
129213,34,23
129214,34,7
129215,16,24
129216,24,92
129217,13,14
129218,33,12
129219,6,47
129220,6,39
129221,10,16
129222,14,29
129223,2,21
129224,18,23
129225,12,10
129226,19,13
129227,74,12
129228,27,38
129229,16,93
129230,21,38
129231,6,5
129232,40,2
129233,66,20
129234,21,91
129235,8,11
129236,47,22
129237,29,1
129238,49,33
129239,21,25
129240,3,68
129241,22,17
129242,44,30
129243,30,38
129244,25,1
129245,9,4
129246,20,39
129247,1,7
129248,25,49
129249,8,14
129250,9,16
129251,4,33
129252,16,13
129253,6,18
129254,10,44
129255,41,3
129256,21,22
129257,22,10
129258,38,16
129259,41,16
129260,4,30
129261,17,52
129262,51,4
129263,38,48
129264,21,32
129265,24,39
129266,51,21
129267,20,33
129268,82,10
129269,98,7
129270,21,32
129271,27,18
129272,10,21
129273,70,17
129274,27,55
129275,16,11
129276,30,6
129277,16,5
129278,43,7
129279,2,29
129280,3,41
129281,45,36
129282,35,14
129283,5,12
129284,11,24
129285,49,38
129286,12,23
129287,7,23
129288,22,16
129289,46,23
129290,3,38
129291,48,24
129292,100,42
129293,76,25
129294,100,8
129295,7,33
129296,22,58
129297,1,64
129298,5,18
129299,23,30
129300,11,32
129301,6,14
129302,1,12
129303,6,34
129304,24,1
129305,10,9
129306,29,7
129307,2,19
129308,4,12
129309,27,25
129310,14,63
129311,16,93
129312,23,10
129313,3,42
129314,2,8
129315,22,96
129316,6,9
129317,7,25
129318,48,62
129319,38,50
129320,34,17
129321,31,13
129322,22,6
129323,23,16
129324,52,66
129325,30,41
129326,4,61
129327,88,14
129328,36,24
129329,37,3
129330,19,53
129331,18,49
129332,4,89
129333,100,3
129334,16,15
129335,1,16
129336,58,23
129337,3,4
129338,31,48
129339,2,15
129340,5,16
129341,20,18
129342,7,15
129343,8,24
129344,1,22
129345,50,33
129346,19,5
129347,26,75
129348,99,100
129349,51,12
129350,10,17
129351,8,34
129352,12,3
129353,100,12
129354,100,23
129355,29,50
129356,11,12
129357,19,29
129358,11,72
129359,5,24
129360,20,16
129361,36,15
129362,2,31
129363,91,32
129364,15,7
129365,25,3
129366,6,1
129367,7,5
129368,43,16
129369,13,53
129370,21,6
129371,18,10
129372,15,49
129373,2,72
129374,57,65
129375,12,7
129376,41,90
129377,3,1
129378,5,90
129379,65,16
129380,2,12
129381,22,72
129382,73,72
129383,10,24
129384,29,43
129385,29,1
129386,14,42
129387,10,30
129388,100,23
129389,27,85
129390,39,5
129391,5,78
129392,47,52
129393,19,52
129394,88,5
129395,3,62
129396,4,16
129397,3,6
129398,1,21
129399,7,92
129400,3,12
129401,36,13
129402,39,11
129403,28,62
129404,6,28
129405,51,19
129406,21,36
129407,6,33
129408,3,72
129409,49,21
129410,37,47
129411,34,1
129412,50,27
129413,9,5
129414,22,32
129415,58,66
129416,4,14
129417,36,87
129418,26,22
129419,2,47
129420,57,25
129421,2,31
129422,100,93
129423,4,64
129424,6,74
129425,9,3
129426,18,99
129427,58,12
129428,18,7
129429,13,8
129430,11,12
129431,10,5
129432,19,20
129433,100,50
129434,5,29
129435,6,58
129436,68,50
129437,55,3
129438,37,41
129439,14,40
129440,4,3
129441,3,12
129442,3,68
129443,8,2
129444,19,31
129445,21,12
129446,25,22
129447,19,1
129448,3,1
129449,47,7
129450,20,14
129451,6,20
129452,26,6
129453,9,21
129454,7,35
129455,10,56
129456,8,2
129457,10,36
129458,79,49
129459,28,4
129460,39,16
129461,36,14
129462,9,59
129463,14,7
129464,8,33
129465,30,36
129466,8,3
129467,34,96
129468,44,25
129469,10,11
129470,9,24
129471,13,5
129472,8,29
129473,9,13
129474,14,38
129475,8,38
129476,20,58
129477,35,17
129478,2,72
129479,6,3
129480,38,43
129481,39,51
129482,2,85
129483,11,41
129484,8,12
129485,1,4
129486,41,42
129487,2,26
129488,20,41
129489,18,4
129490,28,2
129491,18,48
129492,20,10
129493,13,29
129494,11,47
129495,9,48
129496,4,47
129497,45,25
129498,18,48
129499,26,10
129500,9,29
129501,45,28
129502,23,44
129503,61,16
129504,11,16
129505,19,17
129506,1,29
129507,9,27
129508,100,13
129509,25,23
129510,30,57
129511,15,3
129512,8,21
129513,11,35
129514,11,41
129515,2,28
129516,99,22
129517,5,6
129518,31,5
129519,10,100
129520,5,2
129521,58,60
129522,13,12
129523,32,76
129524,34,100
129525,19,18
129526,4,37
129527,21,13
129528,9,30
129529,6,11
129530,1,46
129531,100,77
129532,100,34
129533,59,89
129534,12,18
129535,19,40
129536,2,23
129537,3,59
129538,11,100
129539,100,83
129540,3,39
129541,73,38
129542,36,37
129543,8,28
129544,5,21
129545,12,37
129546,77,5
129547,8,34
129548,13,74
129549,57,50
129550,10,54
129551,13,81
129552,6,11
129553,1,58
129554,9,28
129555,21,16
129556,43,100
129557,64,26
129558,22,30
129559,26,11
129560,4,10
129561,30,7
129562,20,17
129563,15,6
129564,90,7
129565,3,35
129566,23,17
129567,4,42
129568,37,4
129569,29,2
129570,4,72
129571,18,13
129572,6,24
129573,12,24
129574,19,4
129575,10,18
129576,5,7
129577,12,29
129578,31,52
129579,5,40
129580,19,16
129581,7,1
129582,28,18
129583,6,28
129584,2,5
129585,9,23
129586,17,33
129587,3,41
129588,9,17
129589,10,4
129590,15,3
129591,27,17
129592,61,33
129593,14,72
129594,10,24
129595,69,13
129596,77,12
129597,35,2
129598,63,40
129599,6,45
129600,48,60
129601,71,16
129602,11,3
129603,15,28
129604,14,17
129605,51,97
129606,32,12
129607,7,16
129608,26,55
129609,1,82
129610,5,22
129611,14,52
129612,4,5
129613,4,28
129614,9,21
129615,45,8
129616,3,30
129617,11,3
129618,4,13
129619,80,42
129620,5,100
129621,23,37
129622,79,12
129623,27,3
129624,42,17
129625,27,88
129626,6,37
129627,46,47
129628,22,27
129629,36,100
129630,36,89
129631,47,14
129632,10,5
129633,19,59
129634,3,14
129635,6,18
129636,6,22
129637,4,48
129638,33,97
129639,100,8
129640,45,9
129641,36,93
129642,19,51
129643,11,29
129644,30,1
129645,21,67
129646,46,7
129647,34,86
129648,15,81
129649,25,6
129650,26,4
129651,19,4
129652,29,42
129653,9,71
129654,47,9
129655,27,39
129656,8,12
129657,2,39
129658,8,31
129659,6,64
129660,15,5
129661,11,27
129662,18,40
129663,18,6
129664,46,6
129665,53,10
129666,2,39
129667,1,12
129668,46,90
129669,13,14
129670,4,70
129671,14,4
129672,10,3
129673,100,25
129674,74,63
129675,9,3
129676,9,1
129677,4,19
129678,4,16
129679,40,35
129680,12,49
129681,10,4
129682,79,26
129683,5,38
129684,3,100
129685,8,17
129686,13,24
129687,46,100
129688,8,23
129689,18,83
129690,100,10
129691,9,32
129692,37,25
129693,3,5
129694,25,22
129695,21,18
129696,8,17
129697,19,14
129698,7,3
129699,22,3
129700,3,30
129701,55,14
129702,31,12
129703,14,60
129704,32,60
129705,13,17
129706,22,62
129707,8,35
129708,13,26
129709,1,17
129710,41,20
129711,6,84
129712,26,18
129713,15,24
129714,9,61
129715,100,27
129716,14,3
129717,10,23
129718,26,8
129719,21,51
129720,21,25
129721,12,30
129722,23,73
129723,17,2
129724,14,10
129725,9,4
129726,48,18
129727,2,33
129728,21,66
129729,57,8
129730,15,100
129731,7,11
129732,8,1
129733,11,30
129734,10,84
129735,53,99
129736,10,7
129737,14,12
129738,48,57
129739,9,39
129740,26,22
129741,8,88
129742,96,46
129743,54,19
129744,3,29
129745,19,9
129746,5,56
129747,10,26
129748,100,40
129749,3,66
129750,14,12
129751,63,17
129752,5,28
129753,74,44
129754,13,1
129755,29,42
129756,8,26
129757,17,48
129758,63,20
129759,53,100
129760,48,3
129761,10,13
129762,5,34
129763,19,12
129764,46,69
129765,8,100
129766,22,5
129767,27,30
129768,19,13
129769,9,17
129770,10,94
129771,32,100
129772,4,7
129773,8,5
129774,41,8
129775,15,42
129776,10,4
129777,11,29
129778,1,15
129779,27,25
129780,27,43
129781,20,18
129782,20,35
129783,4,28
129784,50,27
129785,16,10
129786,13,65
129787,6,9
129788,14,70
129789,47,10
129790,7,12
129791,7,74
129792,48,63
129793,10,20
129794,48,42
129795,100,12
129796,12,39
129797,12,14
129798,9,4
129799,73,18
129800,21,13
129801,53,28
129802,6,11
129803,9,46
129804,24,51
129805,12,22
129806,34,7
129807,15,16
129808,36,59
129809,100,23
129810,17,30
129811,6,12
129812,30,3
129813,52,4
129814,46,5
129815,22,1
129816,8,54
129817,58,54
129818,9,18
129819,23,43
129820,32,93
129821,27,67
129822,58,6
129823,16,24
129824,100,6
129825,100,2
129826,14,37
129827,13,50
129828,7,4
129829,24,6
129830,43,64
129831,34,24
129832,30,4
129833,19,3
129834,21,24
129835,21,49
129836,15,100
129837,15,16
129838,19,1
129839,9,15
129840,25,100
129841,17,19
129842,51,39
129843,36,27
129844,6,36
129845,31,35
129846,11,61
129847,58,12
129848,1,36
129849,8,37
129850,8,12
129851,79,17
129852,3,33
129853,22,10
129854,34,37
129855,39,24
129856,20,4
129857,13,40
129858,6,24
129859,22,52
129860,27,20
129861,31,33
129862,6,41
129863,21,36
129864,10,22
129865,66,17
129866,61,16
129867,8,24
129868,7,100
129869,12,28
129870,47,55
129871,38,78
129872,20,40
129873,100,2
129874,8,47
129875,41,28
129876,100,58
129877,26,14
129878,17,21
129879,5,44
129880,21,33
129881,8,7
129882,51,16
129883,77,26
129884,11,20
129885,51,22
129886,2,29
129887,1,6
129888,24,18
129889,13,5
129890,4,14
129891,39,64
129892,5,27
129893,20,80
129894,33,12
129895,1,14
129896,100,3
129897,90,27
129898,13,59
129899,7,30
129900,100,76
129901,4,33
129902,22,90
129903,30,59
129904,22,17
129905,41,32
129906,3,20
129907,27,12
129908,19,42
129909,13,40
129910,50,58
129911,20,69
129912,13,37
129913,24,98
129914,61,18
129915,10,5
129916,35,100
129917,20,92
129918,19,67
129919,100,41
129920,100,16
129921,26,28
129922,41,44
129923,1,29
129924,17,58
129925,44,60
129926,53,94
129927,53,23
129928,16,1
129929,7,27
129930,1,34
129931,85,55
129932,19,4
129933,27,84
129934,15,59
129935,26,29
129936,12,4
129937,1,58
129938,56,59
129939,2,27
129940,2,17
129941,1,49
129942,8,64
129943,42,97
129944,40,53
129945,36,37
129946,17,45
129947,14,6
129948,12,60
129949,2,26
129950,1,23
129951,11,99
129952,8,14
129953,9,29
129954,24,7
129955,26,44
129956,7,56
129957,6,85
129958,8,56
129959,7,29
129960,6,7
129961,8,30
129962,13,29
129963,33,42
129964,12,47
129965,1,12
129966,72,45
129967,12,22
129968,5,32
129969,46,9
129970,14,50
129971,20,32
129972,21,22
129973,60,71
129974,33,29
129975,89,7
129976,50,95
129977,22,18
129978,22,23
129979,2,18
129980,24,38
129981,36,15
129982,33,7
129983,32,4
129984,38,28
129985,10,30
129986,63,6
129987,37,30
129988,19,7
129989,1,57
129990,47,51
129991,28,16
129992,14,100
129993,4,27
129994,73,14
129995,23,81
129996,9,6
129997,15,6
129998,100,24
129999,38,18
130000,5,31
130001,8,14
130002,14,2
130003,14,5
130004,69,21
130005,6,42
130006,38,16
130007,19,13
130008,3,20
130009,25,100
130010,8,1
130011,30,58
130012,8,100
130013,4,37
130014,69,80
130015,17,85
130016,1,12
130017,18,100
130018,37,12
130019,26,30
130020,28,24
130021,13,2
130022,13,3
130023,9,62
130024,28,82
130025,12,33
130026,6,75
130027,3,36
130028,36,24
130029,15,22
130030,4,9
130031,2,100
130032,8,34
130033,66,74
130034,4,24
130035,100,29
130036,11,47
130037,7,94
130038,4,35
130039,6,17
130040,8,13
130041,14,3
130042,24,51
130043,17,34
130044,46,35
130045,40,3
130046,2,42
130047,21,11
130048,9,29
130049,22,34
130050,76,25
130051,13,24
130052,10,11
130053,9,46
130054,1,13
130055,61,27
130056,100,17
130057,11,34
130058,5,72
130059,1,21
130060,39,7
130061,8,12
130062,8,57
130063,20,40
130064,5,60
130065,19,49
130066,1,51
130067,30,31
130068,7,23
130069,100,10
130070,15,40
130071,3,5
130072,30,49
130073,55,60
130074,6,2
130075,22,2
130076,37,45
130077,11,5
130078,25,5
130079,16,29
130080,9,6
130081,24,7
130082,65,60
130083,5,65
130084,13,9
130085,1,18
130086,33,42
130087,13,38
130088,1,31
130089,13,51
130090,2,42
130091,1,2
130092,2,11
130093,5,48
130094,14,13
130095,1,56
130096,7,5
130097,40,46
130098,5,7
130099,33,32
130100,29,44
130101,26,6
130102,18,5
130103,11,42
130104,41,18
130105,8,7
130106,20,23
130107,13,100
130108,6,44
130109,22,6
130110,30,22
130111,52,22
130112,14,12
130113,14,62
130114,1,18
130115,26,10
130116,44,29
130117,19,11
130118,23,50
130119,27,21
130120,16,10
130121,79,9
130122,65,26
130123,9,6
130124,100,27
130125,13,9
130126,14,22
130127,7,23
130128,13,60
130129,13,30
130130,65,6
130131,11,21
130132,14,28
130133,57,9
130134,21,60
130135,12,3
130136,39,7
130137,12,24
130138,32,35
130139,100,22
130140,9,17
130141,2,13
130142,100,27
130143,4,52
130144,43,21
130145,3,30
130146,100,90
130147,6,45
130148,72,5
130149,62,17
130150,63,12
130151,7,21
130152,8,25
130153,27,49
130154,32,13
130155,15,57
130156,6,7
130157,12,44
130158,7,25
130159,2,4
130160,3,21
130161,100,14
130162,25,2
130163,79,24
130164,76,10
130165,9,6
130166,16,64
130167,6,50
130168,21,6
130169,63,25
130170,14,19
130171,100,23
130172,17,1
130173,55,34
130174,73,18
130175,8,67
130176,10,24
130177,1,35
130178,2,100
130179,19,39
130180,60,3
130181,9,1
130182,4,36
130183,19,42
130184,11,15
130185,20,56
130186,1,49
130187,10,16
130188,25,51
130189,88,77
130190,21,3
130191,38,17
130192,5,16
130193,12,39
130194,8,10
130195,14,1
130196,78,5
130197,15,27
130198,9,61
130199,64,12
130200,62,100
130201,11,5
130202,17,18
130203,26,10
130204,5,24
130205,28,13
130206,45,34
130207,6,25
130208,12,28
130209,11,21
130210,1,48
130211,20,18
130212,6,5
130213,6,17
130214,1,22
130215,15,20
130216,10,16
130217,35,24
130218,4,17
130219,66,72
130220,11,9
130221,30,4
130222,73,42
130223,11,55
130224,9,21
130225,9,24
130226,37,8
130227,5,30
130228,9,42
130229,100,60
130230,32,11
130231,8,23
130232,37,10
130233,26,62
130234,2,31
130235,100,36
130236,10,27
130237,3,46
130238,2,26
130239,10,13
130240,100,14
130241,71,49
130242,34,39
130243,32,71
130244,15,40
130245,23,71
130246,6,26
130247,17,2
130248,11,2
130249,23,12
130250,10,36
130251,5,99
130252,20,42
130253,12,29
130254,12,99
130255,71,18
130256,23,55
130257,15,11
130258,17,76
130259,72,25
130260,3,22
130261,8,10
130262,16,22
130263,44,7
130264,31,16
130265,27,51
130266,76,53
130267,6,10
130268,18,47
130269,19,2
130270,47,7
130271,15,21
130272,13,34
130273,65,33
130274,37,15
130275,10,3
130276,28,8
130277,19,42
130278,13,84
130279,22,3
130280,40,100
130281,5,2
130282,15,30
130283,100,35
130284,22,91
130285,6,12
130286,7,57
130287,33,52
130288,66,20
130289,2,27
130290,21,85
130291,3,15
130292,2,72
130293,7,22
130294,49,36
130295,36,24
130296,100,9
130297,9,66
130298,51,6
130299,54,53
130300,41,51
130301,60,17
130302,4,100
130303,22,49
130304,8,76
130305,84,12
130306,100,18
130307,24,38
130308,68,43
130309,11,59
130310,7,13
130311,7,48
130312,1,59
130313,2,5
130314,1,23
130315,22,40
130316,61,21
130317,75,51
130318,7,18
130319,37,11
130320,3,7
130321,100,3
130322,76,25
130323,20,4
130324,6,77
130325,48,21
130326,3,99
130327,1,38
130328,9,15
130329,22,2
130330,1,8
130331,47,46
130332,2,13
130333,5,11
130334,69,30
130335,10,27
130336,23,32
130337,6,1
130338,2,75
130339,10,12
130340,44,20
130341,32,7
130342,14,17
130343,51,21
130344,27,14
130345,21,29
130346,3,1
130347,2,18
130348,9,53
130349,74,12
130350,25,22
130351,9,26
130352,11,34
130353,53,31
130354,8,100
130355,15,13
130356,8,64
130357,9,1
130358,82,1
130359,13,91
130360,15,28
130361,7,77
130362,10,1
130363,6,68
130364,27,17
130365,39,4
130366,61,3
130367,6,16
130368,68,25
130369,9,15
130370,9,22
130371,6,11
130372,10,24
130373,8,74
130374,6,100
130375,44,38
130376,16,18
130377,19,61
130378,57,30
130379,13,1
130380,37,30
130381,29,89
130382,4,10
130383,6,52
130384,6,1
130385,40,22
130386,13,2
130387,1,17
130388,37,18
130389,2,22
130390,15,25
130391,28,9
130392,13,10
130393,50,24
130394,5,24
130395,17,98
130396,17,12
130397,15,70
130398,11,60
130399,2,16
130400,20,40
130401,11,49
130402,22,23
130403,58,33
130404,20,56
130405,51,30
130406,7,96
130407,11,28
130408,48,10
130409,26,34
130410,37,32
130411,20,38
130412,38,7
130413,11,99
130414,14,9
130415,20,5
130416,25,29
130417,4,5
130418,7,23
130419,61,27
130420,14,40
130421,20,5
130422,15,100
130423,6,90
130424,11,27
130425,73,21
130426,7,58
130427,100,39
130428,8,20
130429,10,3
130430,100,21
130431,2,7
130432,36,51
130433,13,35
130434,16,42
130435,13,72
130436,32,18
130437,13,23
130438,16,29
130439,6,2
130440,3,100
130441,8,26
130442,2,7
130443,10,22
130444,40,2
130445,2,11
130446,100,57
130447,26,27
130448,11,13
130449,42,14
130450,27,5
130451,77,19
130452,52,79
130453,16,36
130454,91,10
130455,2,23
130456,32,60
130457,11,58
130458,25,4
130459,72,56
130460,14,13
130461,16,48
130462,54,34
130463,6,10
130464,7,1
130465,9,31
130466,2,39
130467,72,13
130468,11,27
130469,13,16
130470,13,25
130471,61,29
130472,8,44
130473,100,2
130474,36,80
130475,47,5
130476,100,38
130477,8,50
130478,19,33
130479,41,9
130480,7,29
130481,8,4
130482,65,36
130483,10,35
130484,44,4
130485,9,24
130486,41,3
130487,7,30
130488,30,32
130489,52,85
130490,55,25
130491,14,12
130492,1,33
130493,7,24
130494,49,13
130495,21,30
130496,12,97
130497,2,29
130498,55,14
130499,5,40
130500,21,5
130501,5,12
130502,10,6
130503,67,9
130504,8,55
130505,100,57
130506,1,20
130507,51,59
130508,100,6
130509,47,5
130510,8,6
130511,36,12
130512,42,51
130513,100,35
130514,49,24
130515,28,67
130516,30,17
130517,100,3
130518,77,56
130519,53,75
130520,26,21
130521,2,67
130522,8,25
130523,19,69
130524,18,12
130525,29,16
130526,38,88
130527,9,41
130528,17,34
130529,44,95
130530,7,29
130531,45,22
130532,61,4
130533,1,68
130534,5,14
130535,15,5
130536,14,8
130537,6,8
130538,20,50
130539,9,13
130540,11,71
130541,58,47
130542,47,12
130543,5,68
130544,13,100
130545,10,14
130546,3,43
130547,3,12
130548,46,28
130549,5,84
130550,4,100
130551,7,10
130552,19,38
130553,31,65
130554,28,27
130555,11,34
130556,20,5
130557,39,24
130558,4,71
130559,2,13
130560,33,67
130561,5,30
130562,34,71
130563,16,29
130564,25,5
130565,15,50
130566,5,47
130567,70,42
130568,4,1
130569,18,12
130570,51,12
130571,21,17
130572,88,63
130573,15,55
130574,100,40
130575,15,16
130576,19,6
130577,8,24
130578,3,15
130579,11,10
130580,35,3
130581,13,7
130582,21,2
130583,5,24
130584,6,17
130585,14,10
130586,21,5
130587,63,6
130588,58,45
130589,4,74
130590,23,17
130591,5,42
130592,7,11
130593,3,4
130594,14,92
130595,25,37
130596,57,19
130597,49,20
130598,18,17
130599,40,68
130600,25,70
130601,8,16
130602,27,60
130603,35,74
130604,14,52
130605,30,46
130606,2,7
130607,9,64
130608,26,64
130609,14,66
130610,12,31
130611,22,60
130612,19,12
130613,13,29
130614,25,1
130615,14,98
130616,19,23
130617,23,29
130618,14,61
130619,22,6
130620,6,13
130621,26,73
130622,61,16
130623,12,4
130624,16,12
130625,53,18
130626,3,7
130627,26,8
130628,33,64
130629,10,50
130630,3,17
130631,23,6
130632,18,6
130633,16,11
130634,2,48
130635,12,83
130636,21,5
130637,19,4
130638,25,5
130639,4,11
130640,65,27
130641,100,74
130642,2,60
130643,19,17
130644,19,27
130645,24,63
130646,1,2
130647,9,100
130648,45,23
130649,100,5
130650,21,4
130651,21,11
130652,61,20
130653,3,14
130654,3,11
130655,15,47
130656,7,12
130657,5,29
130658,19,33
130659,17,10
130660,9,17
130661,24,6
130662,1,31
130663,88,1
130664,47,28
130665,9,10
130666,17,4
130667,56,12
130668,8,5
130669,16,10
130670,85,7
130671,22,18
130672,20,9
130673,13,33
130674,8,5
130675,8,20
130676,20,1
130677,9,4
130678,34,13
130679,94,9
130680,4,7
130681,100,10
130682,2,29
130683,79,51
130684,11,16
130685,18,100
130686,37,17
130687,21,24
130688,11,54
130689,23,69
130690,47,8
130691,61,29
130692,2,53
130693,39,92
130694,15,23
130695,52,99
130696,25,27
130697,25,80
130698,4,6
130699,1,5
130700,47,9
130701,37,52
130702,32,10
130703,3,5
130704,27,12
130705,6,7
130706,5,56
130707,5,42
130708,47,25
130709,47,55
130710,19,36
130711,19,11
130712,41,39
130713,49,2
130714,19,26
130715,21,42
130716,2,100
130717,14,100
130718,9,8
130719,6,16
130720,16,11
130721,29,51
130722,11,37
130723,7,40
130724,52,17
130725,1,10
130726,12,46
130727,6,28
130728,26,17
130729,21,20
130730,29,100
130731,43,23
130732,24,29
130733,39,12
130734,45,100
130735,29,51
130736,53,7
130737,2,17
130738,21,66
130739,69,78
130740,47,9
130741,12,18
130742,13,7
130743,40,22
130744,22,7
130745,24,38
130746,3,97
130747,20,73
130748,8,31
130749,10,59
130750,40,5
130751,53,17
130752,58,87
130753,15,33
130754,7,40
130755,16,4
130756,8,11
130757,72,40
130758,21,9
130759,59,13
130760,70,4
130761,13,44
130762,25,4
130763,41,100
130764,1,48
130765,100,43
130766,38,10
130767,19,49
130768,28,31
130769,3,27
130770,72,82
130771,8,2
130772,1,23
130773,25,91
130774,20,1
130775,64,34
130776,5,59
130777,5,9
130778,37,55
130779,13,10
130780,21,23
130781,4,9
130782,2,11
130783,23,3
130784,66,97
130785,100,59
130786,19,9
130787,5,12
130788,29,24
130789,53,11
130790,12,95
130791,23,5
130792,56,15
130793,2,7
130794,26,3
130795,4,98
130796,5,7
130797,19,23
130798,10,26
130799,9,20
130800,47,35
130801,16,18
130802,5,54
130803,47,100
130804,29,35
130805,41,8
130806,15,17
130807,31,13
130808,20,26
130809,1,89
130810,48,37
130811,15,42
130812,6,8
130813,1,8
130814,16,49
130815,12,5
130816,54,58
130817,47,17
130818,3,7
130819,32,49
130820,41,100
130821,38,1
130822,61,22
130823,17,40
130824,80,60
130825,16,30
130826,19,90
130827,9,17
130828,25,22
130829,41,50
130830,19,10
130831,3,92
130832,39,11
130833,2,90
130834,15,18
130835,100,34
130836,31,39
130837,38,18
130838,12,27
130839,9,59
130840,12,100
130841,51,89
130842,29,69
130843,9,18
130844,100,12
130845,36,70
130846,19,48
130847,18,6
130848,19,23
130849,15,30
130850,21,38
130851,4,46
130852,34,93
130853,21,48
130854,8,38
130855,15,31
130856,16,10
130857,100,23
130858,12,36
130859,100,28
130860,47,40
130861,3,17
130862,45,31
130863,4,74
130864,79,49
130865,63,5
130866,2,23
130867,3,31
130868,99,35
130869,18,70
130870,5,26
130871,40,39
